name	name2	chrom	strand	exonCount	intronCount	intron_number	intron_start	intron_end	length
NR_186561.1	HCCS-DT	chrX	-	6	5	1	10848804	10860042	11238
NR_186561.1	HCCS-DT	chrX	-	6	5	2	10860346	11038602	178256
NR_186561.1	HCCS-DT	chrX	-	6	5	3	11038655	11055935	17280
NR_186561.1	HCCS-DT	chrX	-	6	5	4	11056036	11106900	50864
NR_186561.1	HCCS-DT	chrX	-	6	5	5	11106990	11110882	3892
NR_046608.3	HCFC1-AS1	chrX	+	3	2	1	153969070	153969198	128
NR_046608.3	HCFC1-AS1	chrX	+	3	2	2	153969371	153969784	413
NR_104117.1	HCG14	chr6	+	2	1	1	28896730	28897110	380
NR_145490.1	HCG15	chr6	+	5	4	1	28985884	28986041	157
NR_145490.1	HCG15	chr6	+	5	4	2	28986232	28986312	80
NR_145490.1	HCG15	chr6	+	5	4	3	28986506	28986676	170
NR_145490.1	HCG15	chr6	+	5	4	4	28986879	28988299	1420
NR_052012.1	HCG17	chr6	-	5	4	1	30234268	30234357	89
NR_052012.1	HCG17	chr6	-	5	4	2	30234450	30242146	7696
NR_052012.1	HCG17	chr6	-	5	4	3	30242311	30254346	12035
NR_052012.1	HCG17	chr6	-	5	4	4	30254464	30326008	71544
NR_024052.2	HCG18	chr6	-	5	4	1	30292599	30294470	1871
NR_024052.2	HCG18	chr6	-	5	4	2	30294964	30296131	1167
NR_024052.2	HCG18	chr6	-	5	4	3	30296237	30314268	18031
NR_024052.2	HCG18	chr6	-	5	4	4	30314482	30326353	11871
NR_138037.1	HCG20	chr6	+	4	3	1	30766951	30788690	21739
NR_138037.1	HCG20	chr6	+	4	3	2	30788872	30790888	2016
NR_138037.1	HCG20	chr6	+	4	3	3	30790956	30791425	469
NR_138040.1	HCG21	chr6	-	3	2	1	30946578	30952361	5783
NR_138040.1	HCG21	chr6	-	3	2	2	30952531	30954776	2245
NR_145427.2	HCG22	chr6	+	4	3	1	31053531	31054099	568
NR_145427.2	HCG22	chr6	+	4	3	2	31054516	31056217	1701
NR_145427.2	HCG22	chr6	+	4	3	3	31056910	31059407	2497
NR_044996.1	HCG23	chr6	+	3	2	1	32390753	32391612	859
NR_044996.1	HCG23	chr6	+	3	2	2	32391740	32393448	1708
NR_138084.1	HCG24	chr6	+	3	2	1	33143594	33144853	1259
NR_138084.1	HCG24	chr6	+	3	2	2	33144946	33147214	2268
NR_044997.1	HCG25	chr6	+	5	4	1	33249655	33249789	134
NR_044997.1	HCG25	chr6	+	5	4	2	33249889	33250615	726
NR_044997.1	HCG25	chr6	+	5	4	3	33250711	33251512	801
NR_044997.1	HCG25	chr6	+	5	4	4	33251706	33254697	2991
NR_026791.1	HCG27	chr6	+	2	1	1	31197882	31202371	4489
NR_028032.1	HCG9	chr6	+	3	2	1	29975517	29977653	2136
NR_028032.1	HCG9	chr6	+	3	2	2	29977717	29978217	500
NR_073074.2	HCN3	chr1	+	8	7	1	155277868	155282410	4542
NR_073074.2	HCN3	chr1	+	8	7	2	155282840	155283973	1133
NR_073074.2	HCN3	chr1	+	8	7	3	155284135	155284671	536
NR_073074.2	HCN3	chr1	+	8	7	4	155284757	155285164	407
NR_073074.2	HCN3	chr1	+	8	7	5	155285311	155285723	412
NR_073074.2	HCN3	chr1	+	8	7	6	155285964	155287172	1208
NR_073074.2	HCN3	chr1	+	8	7	7	155287337	155287780	443
NR_040662.1	HCP5	chr6	+	2	1	1	31463279	31463370	91
NR_046690.1	HDAC11-AS1	chr3	-	2	1	1	13477085	13479642	2557
NR_033441.2	HDAC2	chr6	-	15	14	1	113941088	113941707	619
NR_033441.2	HDAC2	chr6	-	15	14	2	113941765	113943350	1585
NR_033441.2	HDAC2	chr6	-	15	14	3	113943506	113944279	773
NR_033441.2	HDAC2	chr6	-	15	14	4	113944410	113945361	951
NR_033441.2	HDAC2	chr6	-	15	14	5	113945470	113946007	537
NR_033441.2	HDAC2	chr6	-	15	14	6	113946148	113948978	2830
NR_033441.2	HDAC2	chr6	-	15	14	7	113949087	113949167	80
NR_033441.2	HDAC2	chr6	-	15	14	8	113949260	113953276	4016
NR_033441.2	HDAC2	chr6	-	15	14	9	113953418	113956012	2594
NR_033441.2	HDAC2	chr6	-	15	14	10	113956151	113956618	467
NR_033441.2	HDAC2	chr6	-	15	14	11	113956693	113958648	1955
NR_033441.2	HDAC2	chr6	-	15	14	12	113958766	113959905	1139
NR_033441.2	HDAC2	chr6	-	15	14	13	113960018	113962366	2348
NR_033441.2	HDAC2	chr6	-	15	14	14	113962394	113970856	8462
NR_125845.1	HDAC2-AS2	chr6	+	10	9	1	113970278	113991892	21614
NR_125845.1	HDAC2-AS2	chr6	+	10	9	2	113992018	113993342	1324
NR_125845.1	HDAC2-AS2	chr6	+	10	9	3	113993487	113995599	2112
NR_125845.1	HDAC2-AS2	chr6	+	10	9	4	113996060	114088936	92876
NR_125845.1	HDAC2-AS2	chr6	+	10	9	5	114089019	114116117	27098
NR_125845.1	HDAC2-AS2	chr6	+	10	9	6	114116180	114178652	62472
NR_125845.1	HDAC2-AS2	chr6	+	10	9	7	114178720	114179024	304
NR_125845.1	HDAC2-AS2	chr6	+	10	9	8	114179157	114235629	56472
NR_125845.1	HDAC2-AS2	chr6	+	10	9	9	114235771	114340521	104750
NR_149168.2	HDAC3	chr5	-	15	14	1	141621537	141625207	3670
NR_149168.2	HDAC3	chr5	-	15	14	2	141625365	141625684	319
NR_149168.2	HDAC3	chr5	-	15	14	3	141625764	141626012	248
NR_149168.2	HDAC3	chr5	-	15	14	4	141626071	141626193	122
NR_149168.2	HDAC3	chr5	-	15	14	5	141626283	141627892	1609
NR_149168.2	HDAC3	chr5	-	15	14	6	141627957	141628113	156
NR_149168.2	HDAC3	chr5	-	15	14	7	141628212	141628558	346
NR_149168.2	HDAC3	chr5	-	15	14	8	141628639	141629172	533
NR_149168.2	HDAC3	chr5	-	15	14	9	141629306	141629683	377
NR_149168.2	HDAC3	chr5	-	15	14	10	141629739	141629859	120
NR_149168.2	HDAC3	chr5	-	15	14	11	141629916	141630043	127
NR_149168.2	HDAC3	chr5	-	15	14	12	141630125	141634810	4685
NR_149168.2	HDAC3	chr5	-	15	14	13	141634953	141636547	1594
NR_149168.2	HDAC3	chr5	-	15	14	14	141636630	141636735	105
NR_135575.1	HDAC4-AS1	chr2	+	2	1	1	239401536	239402074	538
NR_135591.1	HDAC6	chrX	+	27	26	1	48802785	48802870	85
NR_135591.1	HDAC6	chrX	+	27	26	2	48802999	48803127	128
NR_135591.1	HDAC6	chrX	+	27	26	3	48803216	48805437	2221
NR_135591.1	HDAC6	chrX	+	27	26	4	48805522	48805630	108
NR_135591.1	HDAC6	chrX	+	27	26	5	48805671	48806367	696
NR_135591.1	HDAC6	chrX	+	27	26	6	48806464	48806608	144
NR_135591.1	HDAC6	chrX	+	27	26	7	48806706	48808032	1326
NR_135591.1	HDAC6	chrX	+	27	26	8	48808137	48808257	120
NR_135591.1	HDAC6	chrX	+	27	26	9	48808326	48814439	6113
NR_135591.1	HDAC6	chrX	+	27	26	10	48814566	48814674	108
NR_135591.1	HDAC6	chrX	+	27	26	11	48814740	48814833	93
NR_135591.1	HDAC6	chrX	+	27	26	12	48814893	48814961	68
NR_135591.1	HDAC6	chrX	+	27	26	13	48815051	48815383	332
NR_135591.1	HDAC6	chrX	+	27	26	14	48815490	48815574	84
NR_135591.1	HDAC6	chrX	+	27	26	15	48815642	48815883	241
NR_135591.1	HDAC6	chrX	+	27	26	16	48816052	48816140	88
NR_135591.1	HDAC6	chrX	+	27	26	17	48816269	48816464	195
NR_135591.1	HDAC6	chrX	+	27	26	18	48816633	48817325	692
NR_135591.1	HDAC6	chrX	+	27	26	19	48817459	48818040	581
NR_135591.1	HDAC6	chrX	+	27	26	20	48818109	48820105	1996
NR_135591.1	HDAC6	chrX	+	27	26	21	48820255	48822619	2364
NR_135591.1	HDAC6	chrX	+	27	26	22	48822794	48822911	117
NR_135591.1	HDAC6	chrX	+	27	26	23	48823588	48823671	83
NR_135591.1	HDAC6	chrX	+	27	26	24	48823785	48823921	136
NR_135591.1	HDAC6	chrX	+	27	26	25	48824068	48824165	97
NR_135591.1	HDAC6	chrX	+	27	26	26	48824294	48824543	249
NR_160436.1	HDAC7	chr12	-	26	25	1	47783886	47784078	192
NR_160436.1	HDAC7	chr12	-	26	25	2	47784217	47785386	1169
NR_160436.1	HDAC7	chr12	-	26	25	3	47785471	47785751	280
NR_160436.1	HDAC7	chr12	-	26	25	4	47785885	47786584	699
NR_160436.1	HDAC7	chr12	-	26	25	5	47786703	47787711	1008
NR_160436.1	HDAC7	chr12	-	26	25	6	47787809	47788044	235
NR_160436.1	HDAC7	chr12	-	26	25	7	47788164	47789260	1096
NR_160436.1	HDAC7	chr12	-	26	25	8	47789348	47789522	174
NR_160436.1	HDAC7	chr12	-	26	25	9	47789578	47789812	234
NR_160436.1	HDAC7	chr12	-	26	25	10	47789920	47791258	1338
NR_160436.1	HDAC7	chr12	-	26	25	11	47791308	47791585	277
NR_160436.1	HDAC7	chr12	-	26	25	12	47791706	47791870	164
NR_160436.1	HDAC7	chr12	-	26	25	13	47792669	47793368	699
NR_160436.1	HDAC7	chr12	-	26	25	14	47793588	47794759	1171
NR_160436.1	HDAC7	chr12	-	26	25	15	47794933	47795183	250
NR_160436.1	HDAC7	chr12	-	26	25	16	47795380	47795586	206
NR_160436.1	HDAC7	chr12	-	26	25	17	47795767	47795905	138
NR_160436.1	HDAC7	chr12	-	26	25	18	47796016	47796206	190
NR_160436.1	HDAC7	chr12	-	26	25	19	47796298	47797016	718
NR_160436.1	HDAC7	chr12	-	26	25	20	47797142	47797383	241
NR_160436.1	HDAC7	chr12	-	26	25	21	47797499	47798107	608
NR_160436.1	HDAC7	chr12	-	26	25	22	47798219	47798561	342
NR_160436.1	HDAC7	chr12	-	26	25	23	47798652	47798784	132
NR_160436.1	HDAC7	chr12	-	26	25	24	47798972	47802223	3251
NR_160436.1	HDAC7	chr12	-	26	25	25	47802274	47819766	17492
NR_051952.2	HDAC8	chrX	-	10	9	1	72330076	72351732	21656
NR_051952.2	HDAC8	chrX	-	10	9	2	72351838	72462003	110165
NR_051952.2	HDAC8	chrX	-	10	9	3	72462098	72464558	2460
NR_051952.2	HDAC8	chrX	-	10	9	4	72464731	72488932	24201
NR_051952.2	HDAC8	chrX	-	10	9	5	72489041	72490928	1887
NR_051952.2	HDAC8	chrX	-	10	9	6	72491006	72495155	4149
NR_051952.2	HDAC8	chrX	-	10	9	7	72495268	72568753	73485
NR_051952.2	HDAC8	chrX	-	10	9	8	72568884	72572056	3172
NR_051952.2	HDAC8	chrX	-	10	9	9	72572109	72572650	541
NR_135835.2	HDAC9	chr7	+	4	3	1	18496023	18496261	238
NR_135835.2	HDAC9	chr7	+	4	3	2	18496324	18543168	46844
NR_135835.2	HDAC9	chr7	+	4	3	3	18543285	18548142	4857
NR_104447.2	HDDC3	chr15	-	4	3	1	90931405	90931703	298
NR_104447.2	HDDC3	chr15	-	4	3	2	90931944	90932054	110
NR_104447.2	HDDC3	chr15	-	4	3	3	90932110	90932385	275
NR_135008.2	HDGF	chr1	-	7	6	1	156743455	156743651	196
NR_135008.2	HDGF	chr1	-	7	6	2	156743878	156744162	284
NR_135008.2	HDGF	chr1	-	7	6	3	156744348	156744500	152
NR_135008.2	HDGF	chr1	-	7	6	4	156744570	156745007	437
NR_135008.2	HDGF	chr1	-	7	6	5	156745146	156745296	150
NR_135008.2	HDGF	chr1	-	7	6	6	156745373	156752228	6855
NR_024482.1	HDHD5-AS1	chr22	+	2	1	1	17159551	17165268	5717
NR_168372.1	HDLBP-AS1	chr2	+	2	1	1	241273684	241274002	318
NR_159949.1	HEAT2	chr10	+	3	2	1	111114416	111114902	486
NR_159949.1	HEAT2	chr10	+	3	2	2	111115030	111117959	2929
NR_138092.2	HEATR3	chr16	+	16	15	1	50066269	50066366	97
NR_138092.2	HEATR3	chr16	+	16	15	2	50066539	50068779	2240
NR_138092.2	HEATR3	chr16	+	16	15	3	50068867	50070177	1310
NR_138092.2	HEATR3	chr16	+	16	15	4	50070290	50072604	2314
NR_138092.2	HEATR3	chr16	+	16	15	5	50072714	50075570	2856
NR_138092.2	HEATR3	chr16	+	16	15	6	50075711	50077901	2190
NR_138092.2	HEATR3	chr16	+	16	15	7	50078155	50078740	585
NR_138092.2	HEATR3	chr16	+	16	15	8	50079018	50083936	4918
NR_138092.2	HEATR3	chr16	+	16	15	9	50084027	50084107	80
NR_138092.2	HEATR3	chr16	+	16	15	10	50084291	50084568	277
NR_138092.2	HEATR3	chr16	+	16	15	11	50084651	50086214	1563
NR_138092.2	HEATR3	chr16	+	16	15	12	50086351	50094704	8353
NR_138092.2	HEATR3	chr16	+	16	15	13	50094793	50100229	5436
NR_138092.2	HEATR3	chr16	+	16	15	14	50100373	50102258	1885
NR_138092.2	HEATR3	chr16	+	16	15	15	50102435	50104938	2503
NR_186390.1	HEATR3-AS1	chr16	-	3	2	1	50046637	50064690	18053
NR_186390.1	HEATR3-AS1	chr16	-	3	2	2	50064807	50066052	1245
NR_110045.1	HEATR5A-DT	chr14	+	4	3	1	31420977	31421843	866
NR_110045.1	HEATR5A-DT	chr14	+	4	3	2	31421968	31445643	23675
NR_110045.1	HEATR5A-DT	chr14	+	4	3	3	31445734	31452106	6372
NR_135648.1	HEATR6-DT	chr17	+	2	1	1	60079472	60088160	8688
NR_135630.2	HEATR9	chr17	-	15	14	1	35855410	35855663	253
NR_135630.2	HEATR9	chr17	-	15	14	2	35855750	35856172	422
NR_135630.2	HEATR9	chr17	-	15	14	3	35856224	35856731	507
NR_135630.2	HEATR9	chr17	-	15	14	4	35856805	35858199	1394
NR_135630.2	HEATR9	chr17	-	15	14	5	35858319	35858432	113
NR_135630.2	HEATR9	chr17	-	15	14	6	35858525	35858887	362
NR_135630.2	HEATR9	chr17	-	15	14	7	35859070	35862950	3880
NR_135630.2	HEATR9	chr17	-	15	14	8	35863125	35863501	376
NR_135630.2	HEATR9	chr17	-	15	14	9	35863559	35864245	686
NR_135630.2	HEATR9	chr17	-	15	14	10	35864302	35864496	194
NR_135630.2	HEATR9	chr17	-	15	14	11	35864553	35864757	204
NR_135630.2	HEATR9	chr17	-	15	14	12	35864890	35865214	324
NR_135630.2	HEATR9	chr17	-	15	14	13	35865396	35866723	1327
NR_135630.2	HEATR9	chr17	-	15	14	14	35866773	35868654	1881
NR_104291.3	HECTD2	chr10	+	21	20	1	91410576	91425280	14704
NR_104291.3	HECTD2	chr10	+	21	20	2	91425410	91460426	35016
NR_104291.3	HECTD2	chr10	+	21	20	3	91460565	91461253	688
NR_104291.3	HECTD2	chr10	+	21	20	4	91461356	91462094	738
NR_104291.3	HECTD2	chr10	+	21	20	5	91462184	91478200	16016
NR_104291.3	HECTD2	chr10	+	21	20	6	91478265	91481093	2828
NR_104291.3	HECTD2	chr10	+	21	20	7	91481139	91482966	1827
NR_104291.3	HECTD2	chr10	+	21	20	8	91483076	91484506	1430
NR_104291.3	HECTD2	chr10	+	21	20	9	91484655	91485179	524
NR_104291.3	HECTD2	chr10	+	21	20	10	91485303	91487719	2416
NR_104291.3	HECTD2	chr10	+	21	20	11	91487778	91491199	3421
NR_104291.3	HECTD2	chr10	+	21	20	12	91491307	91492351	1044
NR_104291.3	HECTD2	chr10	+	21	20	13	91492484	91493419	935
NR_104291.3	HECTD2	chr10	+	21	20	14	91493508	91496204	2696
NR_104291.3	HECTD2	chr10	+	21	20	15	91496372	91498107	1735
NR_104291.3	HECTD2	chr10	+	21	20	16	91498182	91498871	689
NR_104291.3	HECTD2	chr10	+	21	20	17	91498959	91499043	84
NR_104291.3	HECTD2	chr10	+	21	20	18	91499150	91500501	1351
NR_104291.3	HECTD2	chr10	+	21	20	19	91500617	91501190	573
NR_104291.3	HECTD2	chr10	+	21	20	20	91501334	91512263	10929
NR_024467.1	HECTD2-AS1	chr10	-	5	4	1	91307435	91350756	43321
NR_024467.1	HECTD2-AS1	chr10	-	5	4	2	91350879	91525027	174148
NR_024467.1	HECTD2-AS1	chr10	-	5	4	3	91525149	91539384	14235
NR_024467.1	HECTD2-AS1	chr10	-	5	4	4	91539578	91611350	71772
NR_135295.1	HECW1-IT1	chr7	+	7	6	1	43118575	43118946	371
NR_135295.1	HECW1-IT1	chr7	+	7	6	2	43119195	43121802	2607
NR_135295.1	HECW1-IT1	chr7	+	7	6	3	43122019	43147447	25428
NR_135295.1	HECW1-IT1	chr7	+	7	6	4	43147585	43148640	1055
NR_135295.1	HECW1-IT1	chr7	+	7	6	5	43148827	43161609	12782
NR_135295.1	HECW1-IT1	chr7	+	7	6	6	43161715	43162925	1210
NR_110225.1	HECW2-AS1	chr2	+	3	2	1	196260161	196260240	79
NR_110225.1	HECW2-AS1	chr2	+	3	2	2	196260372	196263050	2678
NR_135080.2	HELB	chr12	+	13	12	1	66302790	66304730	1940
NR_135080.2	HELB	chr12	+	13	12	2	66305150	66306344	1194
NR_135080.2	HELB	chr12	+	13	12	3	66306514	66309705	3191
NR_135080.2	HELB	chr12	+	13	12	4	66310608	66313985	3377
NR_135080.2	HELB	chr12	+	13	12	5	66314163	66315241	1078
NR_135080.2	HELB	chr12	+	13	12	6	66315383	66318637	3254
NR_135080.2	HELB	chr12	+	13	12	7	66318792	66321947	3155
NR_135080.2	HELB	chr12	+	13	12	8	66322029	66322723	694
NR_135080.2	HELB	chr12	+	13	12	9	66322783	66323982	1199
NR_135080.2	HELB	chr12	+	13	12	10	66324211	66324906	695
NR_135080.2	HELB	chr12	+	13	12	11	66325126	66331153	6027
NR_135080.2	HELB	chr12	+	13	12	12	66331645	66338000	6355
NR_123737.1	HELQ	chr4	-	2	1	1	83453945	83455268	1323
NR_136398.1	HELZ-AS1	chr17	+	4	3	1	67245208	67258917	13709
NR_136398.1	HELZ-AS1	chr17	+	4	3	2	67259054	67260157	1103
NR_136398.1	HELZ-AS1	chr17	+	4	3	3	67260314	67261957	1643
NR_159802.2	HEPH	chrX	+	22	21	1	66164470	66172354	7884
NR_159802.2	HEPH	chrX	+	22	21	2	66172599	66173588	989
NR_159802.2	HEPH	chrX	+	22	21	3	66173801	66188358	14557
NR_159802.2	HEPH	chrX	+	22	21	4	66188541	66189683	1142
NR_159802.2	HEPH	chrX	+	22	21	5	66189938	66192129	2191
NR_159802.2	HEPH	chrX	+	22	21	6	66192298	66193501	1203
NR_159802.2	HEPH	chrX	+	22	21	7	66193638	66195097	1459
NR_159802.2	HEPH	chrX	+	22	21	8	66195229	66197682	2453
NR_159802.2	HEPH	chrX	+	22	21	9	66197894	66198877	983
NR_159802.2	HEPH	chrX	+	22	21	10	66199028	66200539	1511
NR_159802.2	HEPH	chrX	+	22	21	11	66200752	66203363	2611
NR_159802.2	HEPH	chrX	+	22	21	12	66203577	66203821	244
NR_159802.2	HEPH	chrX	+	22	21	13	66203929	66207194	3265
NR_159802.2	HEPH	chrX	+	22	21	14	66207334	66208114	780
NR_159802.2	HEPH	chrX	+	22	21	15	66208246	66255034	46788
NR_159802.2	HEPH	chrX	+	22	21	16	66255141	66256104	963
NR_159802.2	HEPH	chrX	+	22	21	17	66256330	66257444	1114
NR_159802.2	HEPH	chrX	+	22	21	18	66258205	66258839	634
NR_159802.2	HEPH	chrX	+	22	21	19	66258979	66260099	1120
NR_159802.2	HEPH	chrX	+	22	21	20	66260262	66263643	3381
NR_159802.2	HEPH	chrX	+	22	21	21	66263688	66266439	2751
NR_072991.1	HERC2P10	chr15	+	5	4	1	30818101	30822546	4445
NR_072991.1	HERC2P10	chr15	+	5	4	2	30822718	30823596	878
NR_072991.1	HERC2P10	chr15	+	5	4	3	30823771	30824655	884
NR_072991.1	HERC2P10	chr15	+	5	4	4	30824796	30827699	2903
NR_145479.1	HERC2P11	chr15	-	5	4	1	28575201	28576567	1366
NR_145479.1	HERC2P11	chr15	-	5	4	2	28576706	28576784	78
NR_145479.1	HERC2P11	chr15	-	5	4	3	28576962	28579197	2235
NR_145479.1	HERC2P11	chr15	-	5	4	4	28579398	28588890	9492
NR_002824.3	HERC2P2	chr15	+	35	34	1	22494955	22495569	614
NR_002824.3	HERC2P2	chr15	+	35	34	2	22495672	22516875	21203
NR_002824.3	HERC2P2	chr15	+	35	34	3	22516990	22534067	17077
NR_002824.3	HERC2P2	chr15	+	35	34	4	22534243	22537437	3194
NR_002824.3	HERC2P2	chr15	+	35	34	5	22537608	22537992	384
NR_002824.3	HERC2P2	chr15	+	35	34	6	22538096	22539096	1000
NR_002824.3	HERC2P2	chr15	+	35	34	7	22539247	22541994	2747
NR_002824.3	HERC2P2	chr15	+	35	34	8	22542209	22542482	273
NR_002824.3	HERC2P2	chr15	+	35	34	9	22542615	22542722	107
NR_002824.3	HERC2P2	chr15	+	35	34	10	22542850	22542942	92
NR_002824.3	HERC2P2	chr15	+	35	34	11	22543138	22545766	2628
NR_002824.3	HERC2P2	chr15	+	35	34	12	22545900	22546429	529
NR_002824.3	HERC2P2	chr15	+	35	34	13	22546600	22546677	77
NR_002824.3	HERC2P2	chr15	+	35	34	14	22546820	22546937	117
NR_002824.3	HERC2P2	chr15	+	35	34	15	22547089	22547880	791
NR_002824.3	HERC2P2	chr15	+	35	34	16	22548072	22554384	6312
NR_002824.3	HERC2P2	chr15	+	35	34	17	22554572	22556011	1439
NR_002824.3	HERC2P2	chr15	+	35	34	18	22556204	22556909	705
NR_002824.3	HERC2P2	chr15	+	35	34	19	22557092	22559788	2696
NR_002824.3	HERC2P2	chr15	+	35	34	20	22559970	22560787	817
NR_002824.3	HERC2P2	chr15	+	35	34	21	22560935	22561257	322
NR_002824.3	HERC2P2	chr15	+	35	34	22	22561454	22561558	104
NR_002824.3	HERC2P2	chr15	+	35	34	23	22561789	22562948	1159
NR_002824.3	HERC2P2	chr15	+	35	34	24	22563087	22564388	1301
NR_002824.3	HERC2P2	chr15	+	35	34	25	22564532	22566304	1772
NR_002824.3	HERC2P2	chr15	+	35	34	26	22566362	22569148	2786
NR_002824.3	HERC2P2	chr15	+	35	34	27	22569291	22572928	3637
NR_002824.3	HERC2P2	chr15	+	35	34	28	22573181	22573278	97
NR_002824.3	HERC2P2	chr15	+	35	34	29	22573415	22573974	559
NR_002824.3	HERC2P2	chr15	+	35	34	30	22574073	22577158	3085
NR_002824.3	HERC2P2	chr15	+	35	34	31	22577332	22577429	97
NR_002824.3	HERC2P2	chr15	+	35	34	32	22577555	22579583	2028
NR_002824.3	HERC2P2	chr15	+	35	34	33	22579723	22587343	7620
NR_002824.3	HERC2P2	chr15	+	35	34	34	22587391	22589942	2551
NR_036432.1	HERC2P3	chr15	-	26	25	1	20408729	20431092	22363
NR_036432.1	HERC2P3	chr15	-	26	25	2	20431235	20435848	4613
NR_036432.1	HERC2P3	chr15	-	26	25	3	20435992	20437293	1301
NR_036432.1	HERC2P3	chr15	-	26	25	4	20437432	20438591	1159
NR_036432.1	HERC2P3	chr15	-	26	25	5	20438822	20438926	104
NR_036432.1	HERC2P3	chr15	-	26	25	6	20439123	20439507	384
NR_036432.1	HERC2P3	chr15	-	26	25	7	20439655	20440473	818
NR_036432.1	HERC2P3	chr15	-	26	25	8	20440642	20443370	2728
NR_036432.1	HERC2P3	chr15	-	26	25	9	20443521	20444226	705
NR_036432.1	HERC2P3	chr15	-	26	25	10	20444419	20445858	1439
NR_036432.1	HERC2P3	chr15	-	26	25	11	20446046	20452367	6321
NR_036432.1	HERC2P3	chr15	-	26	25	12	20452559	20453350	791
NR_036432.1	HERC2P3	chr15	-	26	25	13	20453502	20453619	117
NR_036432.1	HERC2P3	chr15	-	26	25	14	20453762	20453839	77
NR_036432.1	HERC2P3	chr15	-	26	25	15	20454010	20454539	529
NR_036432.1	HERC2P3	chr15	-	26	25	16	20454673	20457304	2631
NR_036432.1	HERC2P3	chr15	-	26	25	17	20457500	20457592	92
NR_036432.1	HERC2P3	chr15	-	26	25	18	20457720	20457826	106
NR_036432.1	HERC2P3	chr15	-	26	25	19	20457959	20458232	273
NR_036432.1	HERC2P3	chr15	-	26	25	20	20458447	20461191	2744
NR_036432.1	HERC2P3	chr15	-	26	25	21	20461342	20462342	1000
NR_036432.1	HERC2P3	chr15	-	26	25	22	20462446	20462830	384
NR_036432.1	HERC2P3	chr15	-	26	25	23	20463001	20466194	3193
NR_036432.1	HERC2P3	chr15	-	26	25	24	20466370	20505390	39020
NR_036432.1	HERC2P3	chr15	-	26	25	25	20505493	20506107	614
NR_109773.1	HERC2P4	chr16	-	14	13	1	32170732	32170824	92
NR_109773.1	HERC2P4	chr16	-	14	13	2	32170952	32171059	107
NR_109773.1	HERC2P4	chr16	-	14	13	3	32171192	32171465	273
NR_109773.1	HERC2P4	chr16	-	14	13	4	32171676	32174382	2706
NR_109773.1	HERC2P4	chr16	-	14	13	5	32174533	32175526	993
NR_109773.1	HERC2P4	chr16	-	14	13	6	32175630	32176014	384
NR_109773.1	HERC2P4	chr16	-	14	13	7	32176188	32179385	3197
NR_109773.1	HERC2P4	chr16	-	14	13	8	32179560	32180584	1024
NR_109773.1	HERC2P4	chr16	-	14	13	9	32180756	32181254	498
NR_109773.1	HERC2P4	chr16	-	14	13	10	32181364	32181810	446
NR_109773.1	HERC2P4	chr16	-	14	13	11	32181940	32182089	149
NR_109773.1	HERC2P4	chr16	-	14	13	12	32182411	32187002	4591
NR_109773.1	HERC2P4	chr16	-	14	13	13	32187105	32188008	903
NR_036470.1	HERC2P7	chr15	-	3	2	1	22480611	22481977	1366
NR_036470.1	HERC2P7	chr15	-	3	2	2	22482102	22482194	92
NR_036443.1	HERC2P9	chr15	+	14	13	1	28654455	28655272	817
NR_036443.1	HERC2P9	chr15	+	14	13	2	28655420	28655795	375
NR_036443.1	HERC2P9	chr15	+	14	13	3	28656026	28657186	1160
NR_036443.1	HERC2P9	chr15	+	14	13	4	28657325	28658622	1297
NR_036443.1	HERC2P9	chr15	+	14	13	5	28658766	28663377	4611
NR_036443.1	HERC2P9	chr15	+	14	13	6	28663520	28667195	3675
NR_036443.1	HERC2P9	chr15	+	14	13	7	28667463	28667560	97
NR_036443.1	HERC2P9	chr15	+	14	13	8	28667697	28668256	559
NR_036443.1	HERC2P9	chr15	+	14	13	9	28668355	28671459	3104
NR_036443.1	HERC2P9	chr15	+	14	13	10	28671633	28671730	97
NR_036443.1	HERC2P9	chr15	+	14	13	11	28671856	28673887	2031
NR_036443.1	HERC2P9	chr15	+	14	13	12	28674027	28681795	7768
NR_036443.1	HERC2P9	chr15	+	14	13	13	28681843	28684128	2285
NR_164757.1	HESX1	chr3	-	4	3	1	57198295	57198390	95
NR_164757.1	HESX1	chr3	-	4	3	2	57198492	57226295	27803
NR_164757.1	HESX1	chr3	-	4	3	3	57226336	57226806	470
NR_134869.3	HEXA	chr15	-	11	10	1	72345550	72346234	684
NR_134869.3	HEXA	chr15	-	11	10	2	72346325	72348047	1722
NR_134869.3	HEXA	chr15	-	11	10	3	72348134	72349078	944
NR_134869.3	HEXA	chr15	-	11	10	4	72349259	72350517	1258
NR_134869.3	HEXA	chr15	-	11	10	5	72350650	72351132	482
NR_134869.3	HEXA	chr15	-	11	10	6	72351234	72353067	1833
NR_134869.3	HEXA	chr15	-	11	10	7	72353178	72353690	512
NR_134869.3	HEXA	chr15	-	11	10	8	72353737	72355558	1821
NR_134869.3	HEXA	chr15	-	11	10	9	72355624	72356524	900
NR_134869.3	HEXA	chr15	-	11	10	10	72356617	72375719	19102
NR_186789.1	HEXIM2-AS1	chr17	-	3	2	1	45150919	45159329	8410
NR_186789.1	HEXIM2-AS1	chr17	-	3	2	2	45159492	45161460	1968
NR_183498.1	HEY2-AS1	chr6	-	6	5	1	125578725	125645633	66908
NR_183498.1	HEY2-AS1	chr6	-	6	5	2	125645700	125657428	11728
